ID_WOHNORT_NEW,ID_PERSON_NEW,ID_PERSON,POSTLEITZAHL,GEMEINDENAME,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
2025_WOHNORT_1,2025,Hirzel_Karl_1882__,,Wetzikon (ZH),3,4,1939,4,5,1947
2046_WOHNORT_1,2046,Schneider_Heinrich_1918__,8154 (Oberglatt) ,Oberglatt,30,4,1951,8,5,1955
2052_WOHNORT_1,2052,Mantel_Hans_1908__,,Elgg,29,4,1935,2,5,1943
2058_WOHNORT_1,2058,Fehr_Otto_1886__,8164 (Bachs) ,Bachs,3,4,1939,2,5,1943
2061_WOHNORT_1,2061,Meier_Walter_1942__,,Eglisau,30,4,1979,29,5,1983
2106_WOHNORT_1,2106,Günthard_Alois_1880__,8108 (Dällikon) ,Dällikon,13,5,1929,8,5,1932
2140_WOHNORT_1,2140,Hess_Alfred_1876__,,Zürich,19,5,1920,13,5,1923
2146_WOHNORT_1,2146,Andreae_Karl_1874_08_23,,Zürich,14,5,1923,16,5,1926
2162_WOHNORT_1,2162,Locher_Hans_1896__,,Zweidlen-Glattfelden,13,5,1929,1,10,1934
2196_WOHNORT_1,2196,Schäfer_Eugen_1887__,,Dielsdorf,3,4,1939,4,5,1947
2206_WOHNORT_1,2206,Meier_Josef_1879__,,Zürich,23,7,1917,14,10,1918
2212_WOHNORT_1,2212,Gysler_Paul_1893_12_06,,Zürich,3,5,1943,29,4,1951
2218_WOHNORT_1,2218,Schurter_Otto_1890__,,Zürich,23,7,1917,18,5,1920
2223_WOHNORT_1,2223,Held-Fürst_Gottfried_1863__,,Zürich,23,7,1917,7,11,1921
2232_WOHNORT_1,2232,Peter_Albert_1885__,,Zürich,19,5,1920,7,2,1921
2242_WOHNORT_1,2242,Rebsamen_Wilhelm_1885__,,Zürich,14,5,1923,28,2,1927
2243_WOHNORT_1,2243,Kägi_Karl_1892__,,Zürich,14,5,1923,12,5,1929
2244_WOHNORT_1,2244,Oertli_Konrad_1892__,,Zürich,14,5,1923,12,5,1929
2263_WOHNORT_1,2263,Pelizzoni_Josef_1876__,,Zürich,23,7,1917,16,5,1926
2273_WOHNORT_1,2273,Leuenberger_Hermann_1901_07_15,,Zürich,29,4,1935,22,2,1937
2277_WOHNORT_1,2277,Appenzeller_Hans_1912__,,Zürich,30,4,1951,26,11,1951
2355_WOHNORT_1,2355,Schrafl_Anton_1932__,,Zürich,8,5,1967,29,5,1983
2408_WOHNORT_1,2408,Genner_Ruth_1956_01_13,,Zürich,4,5,1987,1,1,1997
2409_WOHNORT_1,2409,Goll_Christine_1956_12_10,,Zürich,4,5,1987,5,5,1991
2414_WOHNORT_1,2414,Hackhofer_Karl_1904_04_10,,Zürich,5,5,1947,7,5,1967
2465_WOHNORT_1,2465,Gatti_Ernst_1881__,,Zürich,19,5,1920,10,9,1928
2468_WOHNORT_1,2468,Schelling_Emil_1876__,,Zürich,19,5,1920,8,5,1932
2482_WOHNORT_1,2482,Täuber_Karl_1867__,,Zürich,14,5,1923,8,5,1932
2483_WOHNORT_1,2483,Baumann_Arnold_1862__,,Zürich,14,5,1923,12,5,1929
2512_WOHNORT_1,2512,Pfleghard_Otto_1869_12_12,,Zürich,23,7,1917,28,2,1935
2512_WOHNORT_2,2512,Pfleghard_Otto_1869_12_12,,Zürich,29,4,1935,16,3,1936
2515_WOHNORT_1,2515,Roth-Ochsner_Johann_1872__,,Zürich,19,5,1920,8,5,1932
2516_WOHNORT_1,2516,Thomann_Albert_1862__,,Zürich,19,5,1920,13,5,1923
2518_WOHNORT_1,2518,Rietmann_Ernst_1870__,,Zürich,14,5,1923,28,2,1935
2519_WOHNORT_1,2519,Wetter_Ernst_1877_08_27,,Zürich,17,5,1926,16,4,1934
2539_WOHNORT_1,2539,Schneider_Karl_1879__,,Zürich,23,7,1917,18,5,1920
2540_WOHNORT_1,2540,Wirth_Werner_1886__,,Zürich,19,5,1920,13,5,1923
2542_WOHNORT_1,2542,Hausammann_Louis_1892__,,Zürich,19,5,1920,13,5,1923
2544_WOHNORT_1,2544,Müller_Hermann_1879__,,Zürich,14,5,1923,12,5,1929
2553_WOHNORT_1,2553,Fischbacher_Jakob_1887__,,Höngg,19,5,1920,14,3,1925
2556_WOHNORT_1,2556,Butz_Paul_1888__,,Seebach,14,5,1923,16,5,1926
2557_WOHNORT_1,2557,Eberhard_Konrad_1858__,,Oerlikon,17,5,1926,12,5,1929
2569_WOHNORT_1,2569,Messmer_Arnold_1889__,,Zürich,19,5,1920,5,10,1925
2572_WOHNORT_1,2572,Hauser_Rudolf_1873__,,Albisrieden,14,5,1923,16,5,1926
2573_WOHNORT_1,2573,Hafner_Heinrich_1876__,,Birmensdorf,14,5,1923,16,5,1926
2574_WOHNORT_2,2574,Müller_Kaspar_1878__,,Schlieren,29,4,1935,18,1,1936
2574_WOHNORT_1,2574,Müller_Kaspar_1878__,,Schlieren,14,5,1923,28,2,1935
2575_WOHNORT_1,2575,Appenzeller_Albert_1878__,,Altstetten,14,5,1923,16,5,1926
2576_WOHNORT_1,2576,Geyer_August_1882__,,Altstetten,23,7,1917,18,5,1920
2577_WOHNORT_1,2577,Riedi_Andreas_1866__,,Altstetten,23,7,1917,18,5,1920
2579_WOHNORT_1,2579,Gasser_Gotthilf_1877__,,Dietikon,23,7,1917,18,5,1920
2582_WOHNORT_1,2582,Bühler_Hans_1889__,,Altstetten,14,5,1923,26,1,1925
2608_WOHNORT_1,2608,Toggenburger_Emil_1892__,,Marthalen,13,5,1929,4,5,1947
2610_WOHNORT_1,2610,Weidmann_Alfred_1925__,,Bassersdorf,26,5,1975,29,4,1979
2645_WOHNORT_1,2645,Schudel_Max_1894__,,Zürich,9,5,1932,8,1,1934
2686_WOHNORT_1,2686,Beyeler_Walter_1911__,,Zürich,27,5,1963,23,5,1971
2686_WOHNORT_2,2686,Beyeler_Walter_1911__,,Zürich,24,5,1971,25,11,1974
2701_WOHNORT_1,2701,Fuchs_Hans_1922__,,Zürich,27,4,1959,29,4,1979
2705_WOHNORT_1,2705,Bloch_Heini_1940__,,Schlieren,26,5,1975,7,5,1995
2742_WOHNORT_1,2742,Spinner_Heinrich_1886__,,Aeugst a.A.,19,5,1920,12,5,1929
2744_WOHNORT_1,2744,Studer_Jean_1875__,,Maschwanden,19,5,1920,28,2,1935
2749_WOHNORT_1,2749,Meyerhofer_Eduard_1885__,,Affoltern a.A.,23,7,1917,18,5,1920
2757_WOHNORT_1,2757,Felber_Ernst_1889__,,Wädenswil,19,5,1920,16,5,1926
2759_WOHNORT_1,2759,Wipf_Erhard_1873__,,Horgen,19,5,1920,16,5,1926
2761_WOHNORT_1,2761,Hauser_Emil_1862__,,Wädenswil,17,5,1926,12,5,1929
2764_WOHNORT_1,2764,Zwald_Hans_1869__,,Thalwil,23,7,1917,17,11,1930
2765_WOHNORT_1,2765,Schweizer_Karl_1881__,,Horgen,19,5,1920,12,5,1929
2769_WOHNORT_1,2769,Schwarzenbach_Fritz_1864__,,Thalwil,23,7,1917,6,1,1920
2772_WOHNORT_1,2772,Kessler_Ernst_1883__,,Wädenswil,23,7,1917,27,2,1928
2778_WOHNORT_1,2778,Broch_Josef_1890__,,Rüschlikon,17,5,1926,26,9,1927
2779_WOHNORT_1,2779,Vollrath_Otto_1884__,,Wädenswil,17,5,1926,12,5,1929
2784_WOHNORT_1,2784,Baumgartner_Leo_1889__,,Adliswil,17,5,1926,26,11,1934
2790_WOHNORT_1,2790,Näf_Rudolf_1859__,,Hirzel,19,5,1920,12,5,1929
2832_WOHNORT_1,2832,Kägi_Wilhelm_1866__,,Erlenbach,19,5,1920,13,5,1923
2835_WOHNORT_1,2835,Furrer_Johannes_1879__,,Uetikon am See,14,5,1923,16,5,1926
2851_WOHNORT_1,2851,Müller_Heinrich_1911_09_30,,Zürich,24,5,1971,25,3,1974
2876_WOHNORT_1,2876,Steiger_Hans_1944_06_25,,Obfelden,30,5,1983,18,11,1991
2881_WOHNORT_1,2881,Tanner_Fritz_1923_06_20,,Dübendorf,8,5,1967,16,12,1968
2897_WOHNORT_1,2897,Gubelmann_Richard_1929_04_24,,Zürich,30,4,1979,3,5,1987
2908_WOHNORT_1,2908,Freitag_Emil_1883__,,Winterthur,3,4,1939,2,5,1943
2909_WOHNORT_1,2909,Loepfe_Ernst_1896__,,Winterthur,3,5,1943,29,4,1951
2911_WOHNORT_1,2911,Brunner_Ferdinand_1893__,,Winterthur,3,5,1943,26,4,1959
2912_WOHNORT_1,2912,Schätti_Albert_1905__,,Winterthur,30,4,1951,7,5,1967
2937_WOHNORT_1,2937,Buser_Hans___,8004 (Zürich) ,Zürich,5,12,1921,13,5,1924
2940_WOHNORT_1,2940,Schwarz-Erb_Heinrich___,,Seuzach,12,12,1921,13,5,1923
2946_WOHNORT_1,2946,Büeler_Heinrich_1875__,,Erlenbach (ZH),13,5,1929,10,10,1930
2954_WOHNORT_1,2954,Schmid_Werner_1898_11_06,,Zürich,3,5,1943,4,5,1947
2954_WOHNORT_2,2954,Schmid_Werner_1898_11_06,,Zürich,27,4,1959,25,10,1965
2964_WOHNORT_1,2964,Meier_Irène_1962__,,Küsnacht,4,5,1987,19,12,1995
2968_WOHNORT_1,2968,Troesch-Schnyder_Franziska_1946__,,Zollikon,6,5,1991,18,5,2003
2971_WOHNORT_1,2971,Frischknecht_Ernst_1939__,8632 (Dürnten) ,Dürnten,4,5,1987,24,11,1997
2977_WOHNORT_1,2977,Wietlisbach_Paul_1944__,8048 (Zürich) ,Zürich,4,5,1987,30,5,1999
2982_WOHNORT_1,2982,Styger_Laurenz_1944_06_25,,Zürich,6,5,1991,20,5,2007
2983_WOHNORT_1,2983,Gattiker_Caspar-Vital_1945__,,Zürich,6,5,1991,30,5,1999
2994_WOHNORT_1,2994,Gerber-Weeber_Doris_1945__,8057 (Zürich) ,Zürich,6,5,1991,20,10,1998
2996_WOHNORT_1,2996,Aisslinger_Peter_1951__,8049 (Zürich) ,Zürich,6,5,1991,30,5,1999
3007_WOHNORT_1,3007,Grau_Peter_1942__,8046 (Zürich) ,Zürich,6,5,1991,28,9,1998
3008_WOHNORT_1,3008,Guler_Anna_1947__,8057 (Zürich) ,Zürich,6,5,1991,7,5,1995
3011_WOHNORT_2,3011,Bretscher_Christian_1963__,8008 (Zürich) ,Zürich,8,5,1995,17,4,2000
3011_WOHNORT_1,3011,Bretscher_Christian_1963__,,Birmensdorf,6,5,1991,7,5,1995
3014_WOHNORT_1,3014,Weiss_Karl_1936__,8952 (Schlieren) ,Schlieren,6,5,1991,30,5,1999
3028_WOHNORT_1,3028,Bösel_Bruno_1960__,,Wädenswil,6,5,1991,7,5,1995
3029_WOHNORT_1,3029,Welti_Ulrich_1937__,8700 (Küsnacht (ZH)) ,Küsnacht,30,5,1983,6,10,1997
3035_WOHNORT_1,3035,Amstutz_Hanspeter_1947__,8320 (Fehraltorf) ,Fehraltorf,6,5,1991,10,9,2007
3037_WOHNORT_1,3037,Kuhn_Bruno_1947__,8312 (Lindau) ,Winterberg (Lindau),6,5,1991,19,8,2001
3044_WOHNORT_1,3044,Müller_Felix_1957__,8400 (Winterthur) ,Winterthur,4,5,1987,18,5,2003
3046_WOHNORT_1,3046,Sigg_Hans_1952__,,Winterthur,4,5,1987,7,5,1995
3048_WOHNORT_1,3048,Wohlwend_Ernst_1947_01_14,,Winterthur,30,4,1979,30,5,1994
3050_WOHNORT_1,3050,Eisenlohr_Markus_1959__,,Neftenbach,4,5,1987,7,5,1995
3051_WOHNORT_1,3051,Gehrig_Leo_1946__,,Neftenbach,6,5,1991,7,5,1995
3055_WOHNORT_1,3055,Schmid_Hansjörg_1947__,8474 (Dinhard) ,Dinhard,6,5,1991,8,5,2011
3056_WOHNORT_1,3056,Hunziker_Erhard_1934__,8542 (Wiesendangen) ,Wiesendangen,30,5,1983,18,4,1994
3060_WOHNORT_1,3060,Weilenmann_Edwin_1929__,,Hofstetten (ZH),26,5,1975,5,5,1991
3064_WOHNORT_1,3064,Stucki_Richard_1938__,8450 (Andelfingen) ,Andelfingen,4,5,1987,30,5,1999
3092_WOHNORT_1,3092,Schiesser_Gabriel_1863__,,Uerikon,23,7,1917,16,5,1926
3093_WOHNORT_1,3093,Hefti-Meier_Heinrich_1870__,,Männedorf,19,5,1920,16,5,1926
3103_WOHNORT_1,3103,Kindlimann_Fritz_1868__,,Küsnacht,14,5,1923,2,7,1928
3107_WOHNORT_1,3107,Larcher_Josef_1884__,,Meilen,17,5,1926,8,5,1932
3108_WOHNORT_1,3108,Schwäble_Josef_1869__,,Hombrechtikon,17,5,1926,6,12,1934
3113_WOHNORT_1,3113,Löhrer_Alfred_1943__,,Zürich,30,5,1983,7,5,1995
3115_WOHNORT_1,3115,Hornung_Diana_1952__,,Zürich,4,5,1987,5,5,1991
3116_WOHNORT_1,3116,Renz_Hugo_1943__,,Zürich,4,5,1987,5,5,1991
3118_WOHNORT_1,3118,Honegger_Andreas_1948__,8702 (Zollikon) ,Zollikon,4,5,1987,18,5,2003
3119_WOHNORT_1,3119,Schloeth_Daniel_1965__,,Zürich,6,5,1991,5,7,1998
3133_WOHNORT_1,3133,Meili-Bernet_Marianne_1942__,,Hinwil,30,5,1983,5,5,1991
3137_WOHNORT_1,3137,Longoni-Portmann_Elisabeth_1924__,,Dübendorf,30,4,1979,14,4,1989
3140_WOHNORT_1,3140,Grob_Heinrich_1941__,,Uster,30,5,1983,18,12,1989
3158_WOHNORT_1,3158,Schwarzenbach_Albert_1936__,,Winterthur,30,4,1979,5,8,1981
3178_WOHNORT_1,3178,Ivic-von_Rechenberg_Heidi_1946__,,Zürich,26,5,1975,29,5,1983
3182_WOHNORT_1,3182,Derrer_Gustav_1939__,,Niederhasli,26,5,1975,24,4,1978
3186_WOHNORT_1,3186,Oehrli_Robert_1913__,,Zürich,8,5,1967,25,5,1975
3187_WOHNORT_1,3187,Meyer_Jakob_1913__,,Zürich,8,5,1967,25,5,1975
3199_WOHNORT_1,3199,Bussmann_Walter_1911__,,Zürich,27,5,1963,8,1,1973
3214_WOHNORT_1,3214,Frei_Hans_1925__,,Richterswil,8,5,1967,23,5,1971
3235_WOHNORT_2,3235,Meyer_Robert_1905_03_24,,Zürich,27,5,1963,10,2,1964
3235_WOHNORT_1,3235,Meyer_Robert_1905_03_24,,Zürich,3,5,1943,26,4,1959
3246_WOHNORT_1,3246,Kupper_Karl_1902__,,Elgg,30,4,1951,31,3,1965
3248_WOHNORT_1,3248,Mettler_Walter_1914__,,Dübendorf,27,5,1963,18,11,1967
3257_WOHNORT_1,3257,Egli_Ernst_1911__,,Pfäffikon,9,5,1955,25,5,1975
3259_WOHNORT_1,3259,Medici_Primo_1906__,,Zürich,30,4,1951,5,11,1956
3259_WOHNORT_2,3259,Medici_Primo_1906__,,Zürich,5,5,1947,29,4,1951
3264_WOHNORT_1,3264,Schraner_Leo_1904__,,Wald (ZH),3,4,1939,26,4,1959
3272_WOHNORT_1,3272,Siegrist_Hermann_1914__,,Zürich,30,4,1951,8,5,1955
3273_WOHNORT_1,3273,Schneider_Alfred_1900__,,Zürich,30,4,1951,8,5,1955
3278_WOHNORT_1,3278,Kunz_Heinrich_1902__,,Esslingen-Egg,3,5,1943,29,4,1951
3286_WOHNORT_1,3286,Hürlimann_Werner_1907__,,Dinhard,9,5,1955,26,5,1963
3289_WOHNORT_1,3289,Peter_Robert_1889__,,Kloten,5,5,1947,22,3,1954
3308_WOHNORT_1,3308,Kübler_Rudolf_1897__,,Wildberg,5,5,1947,8,5,1955
3324_WOHNORT_1,3324,Sessler_Konrad_1906__,,Zürich,3,5,1943,4,10,1944
3333_WOHNORT_2,3333,Hunziker_Fritz_1886__,,Feldmeilen (Meilen),29,4,1935,2,5,1943
3333_WOHNORT_1,3333,Hunziker_Fritz_1886__,,Zürich,13,5,1929,28,2,1935
3339_WOHNORT_1,3339,Gossweiler_Albert_1888__,,Dübendorf,3,4,1939,2,5,1943
3343_WOHNORT_1,3343,Meier_Rudolf_1907__,8003 (Zürich) ,Zürich,3,5,1943,20,2,1946
3354_WOHNORT_1,3354,Müller_Jakob_1910__,,Wald (ZH),3,4,1939,22,2,1943
3356_WOHNORT_1,3356,Vollenweider_Jakob_1893__,,Oberuster (Uster),3,4,1939,2,5,1943
3370_WOHNORT_1,3370,Brunner_Otto_1896_10_21,,Zürich,29,4,1935,21,12,1936
3370_WOHNORT_2,3370,Brunner_Otto_1896_10_21,,Zürich,5,5,1947,29,4,1951
3399_WOHNORT_1,3399,Landis_Paul_1872__,,Zürich,14,5,1923,16,5,1926
3409_WOHNORT_1,3409,Zimmermann_Josef_1897__,,Zürich,6,11,1933,3,2,1941
3422_WOHNORT_1,3422,Vogel_Emil___,8004 (Zürich) ,Zürich,10,9,1934,28,4,1935
3424_WOHNORT_1,3424,Schläpfer_Hans_1893_06_30,,Zollikon,29,4,1935,26,5,1963
3424_WOHNORT_2,3424,Schläpfer_Hans_1893_06_30,8008 (Zürich) ,Zürich,12,11,1934,28,4,1935
3425_WOHNORT_1,3425,Hauser_Karl_1905__,,Küsnacht (ZH),17,12,1934,29,11,1937
3438_WOHNORT_1,3438,Casserini_Karl_1902__,,Zürich,9,5,1932,28,4,1935
3438_WOHNORT_2,3438,Casserini_Karl_1902__,,Zürich,29,4,1935,29,4,1951
3442_WOHNORT_1,3442,Fischer_Jean_1876__,,Zürich,9,5,1932,28,4,1935
3442_WOHNORT_2,3442,Fischer_Jean_1876__,,Zürich,3,4,1939,2,5,1943
3443_WOHNORT_1,3443,Gebert_Gottlieb_1902__,,Thalwil,9,5,1932,28,4,1935
3453_WOHNORT_2,3453,Oeschger_Fridolin_1894__,,Zürich,3,4,1939,2,5,1943
3453_WOHNORT_1,3453,Oeschger_Fridolin_1894__,8005 (Zürich) ,Zürich,9,5,1932,2,4,1939
3462_WOHNORT_1,3462,Aeppli_Emil_1878__,,Zürich,9,5,1932,28,4,1935
3463_WOHNORT_1,3463,Frei_Gottfried_1881__,,Küsnacht,14,5,1923,28,4,1935
3464_WOHNORT_1,3464,Keusch_Friedrich_1884__,,Zürich,14,5,1923,28,4,1935
3471_WOHNORT_1,3471,Küng_Gottlieb_1880__,,Zürich,13,5,1929,28,4,1935
3474_WOHNORT_1,3474,Bürchler_Albert_1868__,,Zollikon,9,5,1932,28,4,1935
3474_WOHNORT_2,3474,Bürchler_Albert_1868__,,Zürich,29,4,1935,2,4,1939
3480_WOHNORT_2,3480,Wäspe_Emil_1883__,,Zürich,29,4,1935,15,12,1941
3480_WOHNORT_1,3480,Wäspe_Emil_1883__,,Oerlikon,9,5,1932,28,4,1935
3481_WOHNORT_1,3481,Hafner_Robert_1890__,,Oerlikon,13,5,1929,28,4,1935
3481_WOHNORT_2,3481,Hafner_Robert_1890__,,Zürich,29,4,1935,26,4,1959
3482_WOHNORT_1,3482,Bergmann_Hektor_1876__,,Seebach,9,5,1932,28,4,1935
3482_WOHNORT_2,3482,Bergmann_Hektor_1876__,,Zürich,29,4,1935,2,5,1943
3487_WOHNORT_1,3487,Sorg_Max_1891__,,Dietikon,9,5,1932,28,4,1935
3489_WOHNORT_2,3489,Kunz_Heinrich_1879__,,Albisrieden,9,5,1932,28,4,1935
3489_WOHNORT_1,3489,Kunz_Heinrich_1879__,,Zürich,29,4,1935,2,4,1939
3491_WOHNORT_1,3491,Kull_Werner_1894__,8142 (Uitikon) ,Uitikon a.A.,9,5,1932,28,4,1935
3491_WOHNORT_2,3491,Kull_Werner_1894__,8142 (Uitikon) ,Ringlikon (Uitikon a.A.),29,4,1935,2,4,1939
3494_WOHNORT_1,3494,Bär-Huber_Heinrich_1872__,,Hausen a.A.,9,5,1932,28,4,1935
3498_WOHNORT_1,3498,Pfister_Hans_1862__,,Thalwil,13,5,1929,28,4,1935
3499_WOHNORT_2,3499,Rüegg_Julius_1862__,,Horgen,29,4,1935,2,4,1939
3499_WOHNORT_1,3499,Rüegg_Julius_1862__,,Horgen,23,7,1917,28,4,1935
3503_WOHNORT_1,3503,Forrer_Jules_1883__,,Thalwil,9,5,1932,28,4,1935
3504_WOHNORT_2,3504,Schlittler_Ernst_1894__,,Thalwil,29,4,1935,26,8,1935
3504_WOHNORT_1,3504,Schlittler_Ernst_1894__,,Thalwil,13,5,1929,28,4,1935
3506_WOHNORT_1,3506,Spöhel_Christian_1869__,,Meilen,13,5,1929,28,4,1935
3508_WOHNORT_1,3508,Brupbacher_Albert_1866__,,Meilen,9,5,1932,28,4,1935
3509_WOHNORT_1,3509,Trüb_Wilhelm_1873__,,Esslingen (Egg),9,5,1932,7,10,1933
3512_WOHNORT_1,3512,Müller_Heinz_1896__,,Zürich,9,5,1932,28,4,1935
3513_WOHNORT_2,3513,Schwarber_Hans_1877__,,Zürich,29,4,1935,2,4,1939
3513_WOHNORT_1,3513,Schwarber_Hans_1877__,,Zürich,13,5,1929,28,4,1935
3520_WOHNORT_1,3520,Käser_Ernst_1879__,,Zürich,17,5,1926,28,4,1935
3524_WOHNORT_1,3524,Bosshard_Heinrich_1868__,,Zürich,9,5,1932,28,4,1935
3528_WOHNORT_1,3528,Thee_Max_1900__,,Zürich,9,5,1932,28,4,1935
3530_WOHNORT_1,3530,Kägi_Emil_1885__,,Bauma,9,5,1932,29,4,1951
3531_WOHNORT_1,3531,Spörri_Heinrich_1878__,,Weisslingen,9,5,1932,4,5,1947
3540_WOHNORT_1,3540,Kessler_Jakob_1874__,,Winterthur,9,5,1932,2,4,1939
3554_WOHNORT_1,3554,Steinemann_Ernst_1887__,,Hagenbuch,13,5,1929,29,4,1951
3569_WOHNORT_1,3569,Kern_Heinrich___,8005 (Zürich) ,Zürich,3,9,1934,28,4,1935
3570_WOHNORT_2,3570,Schweizer_Armin_1884__,,Rüschlikon,17,7,1933,28,2,1935
3570_WOHNORT_1,3570,Schweizer_Armin_1884__,,Rüschlikon,13,5,1929,8,5,1932
3595_WOHNORT_1,3595,Sennhauser_Robert_1871__,,Meilen,19,5,1920,12,11,1927
3615_WOHNORT_1,3615,Frey_Jakob_1869__,,Weiningen,14,5,1923,12,5,1929
3655_WOHNORT_1,3655,Müller_Rudolf_1871__,,Rüschlikon,19,5,1920,14,5,1928
3694_WOHNORT_1,3694,Kuhn_Adolf_1886__,,Stäfa,23,7,1917,16,5,1926
3744_WOHNORT_1,3744,Häberling_Albert_1878__,,Wetzikon (ZH),23,7,1917,18,5,1920
3757_WOHNORT_1,3757,Honegger_Heinrich_1862__,,Dürnten,19,5,1920,16,5,1926
3758_WOHNORT_1,3758,Walder_Albert_1883__,,Wetzikon (ZH),19,5,1920,28,2,1935
3766_WOHNORT_1,3766,Schoch_Jakob_1873__,,Uster,23,7,1917,18,5,1920
3768_WOHNORT_1,3768,Läuchli_Karl_1881__,,Dübendorf,19,5,1920,8,5,1932
3771_WOHNORT_1,3771,Kunz_Julius_1885__,,Oberuster (Uster),23,7,1917,18,5,1920
3772_WOHNORT_1,3772,Ulrich_Alfred_1894__,,Töss,19,5,1920,13,5,1923
3779_WOHNORT_1,3779,Stiefel_Ernst_1887_01_17,,Uster,13,5,1929,8,5,1932
3792_WOHNORT_1,3792,Rutishauser_Fritz_1880__,,Zürich,14,5,1923,26,11,1928
3826_WOHNORT_1,3826,Lüssi_Hermann_1865__,,Wila,14,5,1923,16,5,1926
3832_WOHNORT_1,3832,Guggenbühl_Robert___,,Erlenbach (ZH),26,2,1921,13,5,1923
3834_WOHNORT_1,3834,Schwalm_Eugen_1880__,,Winterthur,14,5,1923,16,5,1926
3853_WOHNORT_1,3853,Funk_Adolf_1863__,8187 (Weiach) ,Weiach,14,5,1923,12,5,1929
3854_WOHNORT_1,3854,Schlatter_Robert_1860__,8154 (Oberglatt) ,Oberglatt,14,5,1923,12,5,1929
3855_WOHNORT_1,3855,Beereuter_Johannes_1868__,,Windlach (Stadel)§,19,5,1920,12,5,1929
3856_WOHNORT_1,3856,Volkart_Albert_1871__,8172 (Niederglatt) ,Niederglatt,14,5,1923,8,5,1924
3858_WOHNORT_1,3858,Weber_Rudolf_1853__,,Affoltern bei Zürich,14,5,1923,7,7,1923
3872_WOHNORT_1,3872,Brunner_Heinrich_1862__,,Bassersdorf,23,7,1917,18,5,1920
3874_WOHNORT_1,3874,Girsberger_Konrad_1863__,8152 (Opfikon) ,Glattbrugg (Opfikon),19,5,1920,28,4,1935
3877_WOHNORT_1,3877,Meier_Anton_1882__,,Nürensdorf,2,7,1923,8,11,1954
3880_WOHNORT_1,3880,Schneider_Albert_1876__,,Rorbas,23,7,1917,18,5,1920
3881_WOHNORT_1,3881,Rüttimann_August_1875__,,Zweidlen-Glattfelden,23,7,1917,22,3,1934
3882_WOHNORT_1,3882,Gerteis_Heinrich_1895__,,Bülach,19,5,1920,13,5,1923
3882_WOHNORT_2,3882,Gerteis_Heinrich_1895__,,Winterthur,14,5,1923,26,5,1963
3885_WOHNORT_1,3885,Lienhard_Johannes_1879__,,Freienstein-Teufen,19,5,1920,4,5,1947
3889_WOHNORT_1,3889,Dübendorfer_Alfred_1876__,,Geerlisberg-Kloten,19,5,1920,12,5,1929
3893_WOHNORT_2,3893,Oehninger_Jakob_1871_01_27,,Andelfingen,14,5,1923,2,1,1954
3893_WOHNORT_1,3893,Oehninger_Jakob_1871_01_27,,Adlikon,27,1,1871,13,5,1923
3901_WOHNORT_1,3901,Hartmann_Fridolin_1860__,,Langwiesen,23,7,1917,13,5,1923
3902_WOHNORT_1,3902,Brandenberger_Jakob_1874__,,Buch am Irchel,19,5,1920,13,5,1923
3905_WOHNORT_1,3905,Wiesmann_Jakob_1884__,,Wilen-Neunforn,14,5,1923,15,5,1926
3906_WOHNORT_1,3906,Stotz_August_1880__,,Feuerthalen,14,5,1923,28,4,1935
3908_WOHNORT_1,3908,Berger_Wilhelm_1879__,,Marthalen,14,5,1923,12,5,1929
3909_WOHNORT_1,3909,Erb_Konrad_1872__,,Volken,14,5,1923,8,5,1932
3923_WOHNORT_1,3923,Koblet_Heinrich_1867__,,Huggenberg (Hofstetten),19,5,1920,28,4,1935
3934_WOHNORT_1,3934,Hotz-Morf_Hermann_1864__,,Nänikon (Uster),23,7,1917,19,1,1922
3935_WOHNORT_1,3935,Meier-Schaufelberger_Jakob_1855__,,Uster,23,7,1917,29,4,1919
3937_WOHNORT_1,3937,Stähely_Hans_1868__,,Egg,29,4,1919,16,5,1926
3941_WOHNORT_2,3941,Kaufmann_Joseph_1884_05_29,,Zürich,29,4,1935,29,4,1951
3941_WOHNORT_1,3941,Kaufmann_Joseph_1884_05_29,,Zürich,9,5,1932,28,4,1935
3944_WOHNORT_1,3944,Bachofen_Heinrich_1863__,,Maur,14,5,1923,28,4,1935
3945_WOHNORT_1,3945,Kappeler_Heinrich_1863__,,Oberuster (Uster),19,5,1920,12,5,1929
3947_WOHNORT_1,3947,Stäger_Alfred_1873__,,Dübendorf,17,5,1926,8,5,1932
3965_WOHNORT_1,3965,Albert_Emil_1884__,,Elgg,9,5,1932,8,5,1955
3974_WOHNORT_1,3974,Waldvogel_Gustav_Hermann_1860__,,Hinwil,23,7,1917,28,2,1935
3974_WOHNORT_2,3974,Waldvogel_Gustav_Hermann_1860__,,Tann-Dürnten,5,12,1938,2,4,1939
3981_WOHNORT_1,3981,Volkart_Fritz___,,Steinmaur,30,4,1951,7,9,1953
3982_WOHNORT_1,3982,Baltensberger_Max_1905__,,Uster,9,5,1955,28,1,1959
3985_WOHNORT_1,3985,Tobler_Alfred_1901__,,Zürich,27,4,1959,29,3,1965
4005_WOHNORT_1,4005,Koch_Josef_1884__,,Uster,14,5,1923,19,12,1927
4007_WOHNORT_1,4007,Pfister_Wilhelm___,,Uster,19,12,1927,12,5,1929
