ID_PARTEI_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,PARTEIBEZEICHNUNG,FRAKTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
1333_EINSITZ_2_PARTEI_1,1333_EINSITZ_2,1333,Meier_Walter_1901__,S,,27,4,1959,23,5,1971
1333_EINSITZ_1_PARTEI_1,1333_EINSITZ_1,1333,Meier_Walter_1901__,S,,3,5,1943,8,5,1955
1343_EINSITZ_1_PARTEI_1,1343_EINSITZ_1,1343,Schmocker_Albert_1923__,S,,27,5,1963,7,5,1967
1345_EINSITZ_1_PARTEI_1,1345_EINSITZ_1,1345,Wiesendanger_Hermann_1902__,S,,30,4,1951,7,11,1966
1358_EINSITZ_1_PARTEI_1,1358_EINSITZ_1,1358,Deller_Walter_1904__,F,,29,4,1955,26,5,1963
1361_EINSITZ_1_PARTEI_1,1361_EINSITZ_1,1361,Frei_Karl_1913__,S,,30,4,1951,14,12,1953
1365_EINSITZ_1_PARTEI_1,1365_EINSITZ_1,1365,Schalcher_Hans_1889__,S,,5,5,1947,8,5,1955
1366_EINSITZ_1_PARTEI_1,1366_EINSITZ_1,1366,Flückiger_Robert_1897__,S,,3,5,1943,29,4,1951
1370_EINSITZ_1_PARTEI_1,1370_EINSITZ_1,1370,Meier_Jakob_1893__,B,,3,5,1943,29,4,1951
1372_EINSITZ_1_PARTEI_1,1372_EINSITZ_1,1372,Hermann_Luciano_1913__,S,,3,5,1943,4,5,1947
1376_EINSITZ_1_PARTEI_1,1376_EINSITZ_1,1376,Wiesendanger_Karl_1904__,S,,3,5,1943,4,5,1947
1381_EINSITZ_1_PARTEI_1,1381_EINSITZ_1,1381,Gubler_Otto_1894__,S,,3,4,1939,2,5,1943
1402_EINSITZ_1_PARTEI_1,1402_EINSITZ_1,1402,Bachofner_Albert_1890__,S,,13,5,1929,8,5,1932
1438_EINSITZ_1_PARTEI_1,1438_EINSITZ_1,1438,Kräuchi_Walter_1913__,S,,3,5,1943,15,7,1946
1440_EINSITZ_1_PARTEI_1,1440_EINSITZ_1,1440,Müller_Otto_1899__,S,,3,4,1939,27,11,1942
1443_EINSITZ_1_PARTEI_1,1443_EINSITZ_1,1443,Wegmann_Gottfried_1873__,B,,13,5,1929,25,8,1930
1453_EINSITZ_1_PARTEI_1,1453_EINSITZ_1,1453,Bertschinger_Walter_1907__,S,,5,5,1947,26,5,1952
1469_EINSITZ_1_PARTEI_1,1469_EINSITZ_1,1469,Baltensperger_Hans_1924__,SVP,,30,5,1983,1,10,1990
1472_EINSITZ_1_PARTEI_1,1472_EINSITZ_1,1472,Pavesi_Hermann_1931__,SP,,30,5,1983,3,5,1987
1479_EINSITZ_1_PARTEI_1,1479_EINSITZ_1,1479,Lüssi_Walter_1906__,BGB,,27,4,1959,23,5,1971
1480_EINSITZ_1_PARTEI_1,1480_EINSITZ_1,1480,Trachsler_Edwin_1921__,D,,8,5,1967,23,5,1971
1481_EINSITZ_1_PARTEI_1,1481_EINSITZ_1,1481,Elsener_Otto_1928__,S,,27,5,1963,7,5,1967
1485_EINSITZ_1_PARTEI_1,1485_EINSITZ_1,1485,Mörgeli_Benjamin_1890__,B,,3,5,1943,26,4,1959
1487_EINSITZ_1_PARTEI_1,1487_EINSITZ_1,1487,Peter_Theodor_1910__,B,,9,5,1955,26,4,1959
1489_EINSITZ_1_PARTEI_1,1489_EINSITZ_1,1489,Truninger_Max_1906__,B,,30,4,1951,8,5,1955
1490_EINSITZ_1_PARTEI_1,1490_EINSITZ_1,1490,Schneider_Albert_1911__,B,,5,5,1947,29,4,1951
1491_EINSITZ_1_PARTEI_1,1491_EINSITZ_1,1491,Bernhard_Johann_1890__,B,,3,4,1939,4,5,1947
1511_EINSITZ_1_PARTEI_1,1511_EINSITZ_1,1511,Fauser_Walter_1902__,S,,13,5,1929,8,5,1932
1522_EINSITZ_1_PARTEI_1,1522_EINSITZ_1,1522,Anderegg_Walter_1912__,L,,27,5,1963,13,1,1964
1568_EINSITZ_1_PARTEI_1,1568_EINSITZ_1,1568,Bernet_Friedrich_1898_05_29,F,,9,5,1932,12,11,1934
1570_EINSITZ_1_PARTEI_1,1570_EINSITZ_1,1570,Billeter_Alfred_1896_08_23,F,,9,5,1955,26,5,1963
1574_EINSITZ_1_PARTEI_1,1574_EINSITZ_1,1574,Schmid_Robert_1906__,S,,30,4,1951,7,5,1967
1601_EINSITZ_1_PARTEI_1,1601_EINSITZ_1,1601,Grünenfelder_Max_1935__,CVP,,26,5,1975,29,4,1979
1601_EINSITZ_2_PARTEI_1,1601_EINSITZ_2,1601,Grünenfelder_Max_1935__,CVP,,30,5,1983,5,5,1991
1612_EINSITZ_1_PARTEI_1,1612_EINSITZ_1,1612,Matthias_Robert_1917__,FW,,30,4,1951,8,5,1955
1656_EINSITZ_1_PARTEI_1,1656_EINSITZ_1,1656,Stopper_Paul_1946__,LdU,,30,4,1979,5,5,1991
1657_EINSITZ_1_PARTEI_1,1657_EINSITZ_1,1657,Kuster_Jean-Pierre_1947__,SP,,6,5,1991,30,5,1994
1659_EINSITZ_1_PARTEI_1,1659_EINSITZ_1,1659,Sägesser_Rolf_1943__,FDP,,30,5,1983,30,5,1999
1661_EINSITZ_1_PARTEI_1,1661_EINSITZ_1,1661,Schaffner_Hans_Beat_1943__,GP,,30,5,1983,5,5,1991
1663_EINSITZ_1_PARTEI_1,1663_EINSITZ_1,1663,Furter_Margrit_1942__,EVP,,30,5,1983,3,5,1987
1676_EINSITZ_1_PARTEI_1,1676_EINSITZ_1,1676,Kurz_Adolf_1926__,FDP,,24,5,1971,29,4,1979
1680_EINSITZ_1_PARTEI_1,1680_EINSITZ_1,1680,Zeier_Hans_1937__,CVP,,26,5,1975,29,4,1979
1685_EINSITZ_1_PARTEI_2,1685_EINSITZ_1,1685,Schuler_Eduard_1912__,CVP,,24,5,1971,25,5,1975
1685_EINSITZ_1_PARTEI_1,1685_EINSITZ_1,1685,Schuler_Eduard_1912__,Ch,,8,5,1967,23,5,1971
1707_EINSITZ_1_PARTEI_1,1707_EINSITZ_1,1707,Schaufelberger_Jakob_1904__,S,,30,4,1951,8,5,1955
1713_EINSITZ_1_PARTEI_1,1713_EINSITZ_1,1713,Messikommer_Alfred_1888__,L,,3,5,1943,4,5,1947
1746_EINSITZ_1_PARTEI_1,1746_EINSITZ_1,1746,Merz_Jakob_1891__,S,,13,5,1929,8,5,1932
1750_EINSITZ_2_PARTEI_1,1750_EINSITZ_2,1750,Buff_Ernst_1893__,S,,29,4,1935,2,4,1939
1750_EINSITZ_1_PARTEI_1,1750_EINSITZ_1,1750,Buff_Ernst_1893__,S,,15,1,1930,28,4,1935
1797_EINSITZ_1_PARTEI_1,1797_EINSITZ_1,1797,Huber_Fridolin_1903__,BGB,,27,4,1959,23,5,1971
1821_EINSITZ_1_PARTEI_1,1821_EINSITZ_1,1821,Langhard_Konrad_1897__,B,,3,4,1939,26,4,1959
1821_EINSITZ_1_PARTEI_2,1821_EINSITZ_1,1821,Langhard_Konrad_1897__,BGB,,27,4,1959,26,5,1963
1825_EINSITZ_1_PARTEI_1,1825_EINSITZ_1,1825,Diriwächter_Jakob_1893__,S,,3,4,1939,22,8,1947
1826_EINSITZ_1_PARTEI_1,1826_EINSITZ_1,1826,Rubli_Ernst_1890__,D,,3,5,1943,8,5,1950
1845_EINSITZ_1_PARTEI_1,1845_EINSITZ_1,1845,Werner_Markus_1962__,CVP,,6,5,1991,18,12,2000
1850_EINSITZ_1_PARTEI_1,1850_EINSITZ_1,1850,Züblin_Georg_1941__,FDP,,6,5,1991,7,5,1995
1851_EINSITZ_1_PARTEI_1,1851_EINSITZ_1,1851,Kaltenrieder_Urs_Daniel_1947__,SP,,4,5,1987,29,3,1993
1893_EINSITZ_1_PARTEI_1,1893_EINSITZ_1,1893,Kunz_Helen_1942__,LdU,,4,5,1987,30,5,1999
1909_EINSITZ_1_PARTEI_1,1909_EINSITZ_1,1909,Hürlimann_Karl_1910__,L,,8,5,1967,20,5,1974
1918_EINSITZ_1_PARTEI_1,1918_EINSITZ_1,1918,Mona_Marco_1942__,SP,,30,5,1983,12,3,1990
1924_EINSITZ_1_PARTEI_1,1924_EINSITZ_1,1924,Winkelmann_Josef_1942__,CVP,,6,5,1991,7,5,1995
1935_EINSITZ_1_PARTEI_1,1935_EINSITZ_1,1935,Hafner_Franz_1925__,SP,,26,5,1975,29,5,1983
1953_EINSITZ_1_PARTEI_2,1953_EINSITZ_1,1953,Günthart_Gottfried_1907__,BGB,,27,5,1963,23,5,1971
1953_EINSITZ_1_PARTEI_1,1953_EINSITZ_1,1953,Günthart_Gottfried_1907__,B,,5,5,1947,26,5,1963
1958_EINSITZ_1_PARTEI_1,1958_EINSITZ_1,1958,Hürlimann_Albert_1902__,S,,9,5,1955,7,2,1966
1961_EINSITZ_1_PARTEI_1,1961_EINSITZ_1,1961,Eberle_Hans_1935__,CVP,,24,5,1971,3,4,1987
1962_EINSITZ_1_PARTEI_2,1962_EINSITZ_1,1962,Gugerli_Karl_1910__,LdU,,26,5,1975,3,5,1987
1962_EINSITZ_1_PARTEI_1,1962_EINSITZ_1,1962,Gugerli_Karl_1910__,L,,8,5,1967,25,4,1975
1964_EINSITZ_1_PARTEI_1,1964_EINSITZ_1,1964,Szabel_Erhard_1927__,FDP,,26,5,1975,3,5,1987
1978_EINSITZ_1_PARTEI_1,1978_EINSITZ_1,1978,Kessler_Emil_1924__,F+D,,24,5,1971,25,5,1975
1980_EINSITZ_1_PARTEI_1,1980_EINSITZ_1,1980,Meier_Emil_1909__,S,,27,5,1963,25,5,1975
1981_EINSITZ_1_PARTEI_1,1981_EINSITZ_1,1981,Egli_Jules_1914__,Ch,,27,4,1959,26,5,1963
1984_EINSITZ_1_PARTEI_1,1984_EINSITZ_1,1984,Gyr_Ernst_1917__,S,,30,4,1951,8,5,1961
1987_EINSITZ_1_PARTEI_1,1987_EINSITZ_1,1987,Cueni_Josef_1918__,Ch,,27,5,1963,23,5,1971
1992_EINSITZ_1_PARTEI_1,1992_EINSITZ_1,1992,Langner_Paul_1912__,D,,27,5,1963,7,5,1967
1994_EINSITZ_1_PARTEI_1,1994_EINSITZ_1,1994,Bührer_Max_1907__,L,,30,4,1951,26,4,1959
2000_EINSITZ_1_PARTEI_1,2000_EINSITZ_1,2000,Kunz_Ernst_1903__,B,,5,5,1947,26,4,1959
2003_EINSITZ_1_PARTEI_1,2003_EINSITZ_1,2003,Hürlimann_Fritz_1886__,B,,5,5,1947,8,5,1955
2005_EINSITZ_1_PARTEI_1,2005_EINSITZ_1,2005,Peter_Werner_1901__,B,,5,5,1947,8,5,1955
2015_EINSITZ_1_PARTEI_1,2015_EINSITZ_1,2015,Meier_Emil_1893__,L,,3,5,1943,4,5,1947
2016_EINSITZ_1_PARTEI_1,2016_EINSITZ_1,2016,Moos_Albert_1899__,B,,3,4,1939,4,5,1947
2025_EINSITZ_1_PARTEI_1,2025_EINSITZ_1,2025,Hirzel_Karl_1882__,F,,3,4,1939,4,5,1947
2046_EINSITZ_1_PARTEI_1,2046_EINSITZ_1,2046,Schneider_Heinrich_1918__,S,,30,4,1951,8,5,1955
2052_EINSITZ_1_PARTEI_1,2052_EINSITZ_1,2052,Mantel_Hans_1908__,SB,,29,4,1935,2,5,1943
2058_EINSITZ_1_PARTEI_1,2058_EINSITZ_1,2058,Fehr_Otto_1886__,B,,3,4,1939,2,5,1943
2061_EINSITZ_1_PARTEI_1,2061_EINSITZ_1,2061,Meier_Walter_1942__,SVP,,30,4,1979,29,5,1983
2106_EINSITZ_1_PARTEI_1,2106_EINSITZ_1,2106,Günthard_Alois_1880__,B,,13,5,1929,8,5,1932
2140_EINSITZ_1_PARTEI_1,2140_EINSITZ_1,2140,Hess_Alfred_1876__,Sozialdemokratische Liste,,19,5,1920,13,5,1923
2146_EINSITZ_1_PARTEI_1,2146_EINSITZ_1,2146,Andreae_Karl_1874_08_23,Freisinnige Liste,,14,5,1923,16,5,1926
2162_EINSITZ_1_PARTEI_1,2162_EINSITZ_1,2162,Locher_Hans_1896__,S,,13,5,1929,1,10,1934
2196_EINSITZ_1_PARTEI_1,2196_EINSITZ_1,2196,Schäfer_Eugen_1887__,F,,3,4,1939,4,5,1947
2206_EINSITZ_1_PARTEI_1,2206_EINSITZ_1,2206,Meier_Josef_1879__,Sozialdemokratische Liste,,23,7,1917,14,10,1918
2212_EINSITZ_1_PARTEI_1,2212_EINSITZ_1,2212,Gysler_Paul_1893_12_06,B,,3,5,1943,29,4,1951
2218_EINSITZ_1_PARTEI_1,2218_EINSITZ_1,2218,Schurter_Otto_1890__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2223_EINSITZ_1_PARTEI_1,2223_EINSITZ_1,2223,Held-Fürst_Gottfried_1863__,Freisinnige Liste,,23,7,1917,7,11,1921
2232_EINSITZ_1_PARTEI_1,2232_EINSITZ_1,2232,Peter_Albert_1885__,Sozialdemokratische Liste,,19,5,1920,7,2,1921
2242_EINSITZ_1_PARTEI_1,2242_EINSITZ_1,2242,Rebsamen_Wilhelm_1885__,Freisinnige Liste,,14,5,1923,28,2,1927
2243_EINSITZ_1_PARTEI_1,2243_EINSITZ_1,2243,Kägi_Karl_1892__,Sozialdemokratische Liste,,14,5,1923,12,5,1929
2244_EINSITZ_1_PARTEI_1,2244_EINSITZ_1,2244,Oertli_Konrad_1892__,Sozialdemokratische Liste,,14,5,1923,12,5,1929
2263_EINSITZ_1_PARTEI_1,2263_EINSITZ_1,2263,Pelizzoni_Josef_1876__,Sozialdemokratische Liste,,23,7,1917,13,5,1923
2263_EINSITZ_1_PARTEI_2,2263_EINSITZ_1,2263,Pelizzoni_Josef_1876__,Kommunistische Liste,,14,5,1923,16,5,1926
2273_EINSITZ_1_PARTEI_1,2273_EINSITZ_1,2273,Leuenberger_Hermann_1901_07_15,S,,29,4,1935,22,2,1937
2277_EINSITZ_1_PARTEI_1,2277_EINSITZ_1,2277,Appenzeller_Hans_1912__,D,,30,4,1951,26,11,1951
2355_EINSITZ_1_PARTEI_1,2355_EINSITZ_1,2355,Schrafl_Anton_1932__,FDP,,8,5,1967,29,5,1983
2408_EINSITZ_1_PARTEI_1,2408_EINSITZ_1,2408,Genner_Ruth_1956_01_13,GP,,4,5,1987,1,1,1997
2409_EINSITZ_1_PARTEI_1,2409_EINSITZ_1,2409,Goll_Christine_1956_12_10,FraP,SP Fraktion,4,5,1987,5,5,1991
2414_EINSITZ_1_PARTEI_1,2414_EINSITZ_1,2414,Hackhofer_Karl_1904_04_10,Ch,,5,5,1947,7,5,1967
2465_EINSITZ_1_PARTEI_1,2465_EINSITZ_1,2465,Gatti_Ernst_1881__,Sozialdemokratische Liste,,19,5,1920,10,9,1928
2468_EINSITZ_1_PARTEI_1,2468_EINSITZ_1,2468,Schelling_Emil_1876__,S,,13,5,1929,8,5,1932
2468_EINSITZ_1_PARTEI_2,2468_EINSITZ_1,2468,Schelling_Emil_1876__,Sozialdemokratische Liste,,19,5,1920,12,5,1929
2482_EINSITZ_1_PARTEI_1,2482_EINSITZ_1,2482,Täuber_Karl_1867__,F,,13,5,1929,8,5,1932
2482_EINSITZ_1_PARTEI_2,2482_EINSITZ_1,2482,Täuber_Karl_1867__,Freisinnige Liste,,14,5,1923,12,5,1929
2483_EINSITZ_1_PARTEI_1,2483_EINSITZ_1,2483,Baumann_Arnold_1862__,Freisinnige Liste,,14,5,1923,12,5,1929
2512_EINSITZ_1_PARTEI_1,2512_EINSITZ_1,2512,Pfleghard_Otto_1869_12_12,F,,13,5,1929,28,4,1935
2512_EINSITZ_2_PARTEI_1,2512_EINSITZ_2,2512,Pfleghard_Otto_1869_12_12,F,,29,4,1935,16,3,1936
2512_EINSITZ_1_PARTEI_2,2512_EINSITZ_1,2512,Pfleghard_Otto_1869_12_12,Freisinnige Liste,,23,7,1917,12,5,1929
2515_EINSITZ_1_PARTEI_2,2515_EINSITZ_1,2515,Roth-Ochsner_Johann_1872__,Freisinnige Liste,,19,5,1920,12,5,1929
2515_EINSITZ_1_PARTEI_1,2515_EINSITZ_1,2515,Roth-Ochsner_Johann_1872__,F,,13,5,1929,8,5,1932
2516_EINSITZ_1_PARTEI_1,2516_EINSITZ_1,2516,Thomann_Albert_1862__,Freisinnige Liste,,19,5,1920,13,5,1923
2518_EINSITZ_1_PARTEI_1,2518_EINSITZ_1,2518,Rietmann_Ernst_1870__,F,,13,5,1929,28,4,1935
2518_EINSITZ_1_PARTEI_2,2518_EINSITZ_1,2518,Rietmann_Ernst_1870__,Freisinnige Liste,,14,5,1923,12,5,1929
2519_EINSITZ_1_PARTEI_1,2519_EINSITZ_1,2519,Wetter_Ernst_1877_08_27,F,,13,5,1929,16,4,1934
2519_EINSITZ_1_PARTEI_2,2519_EINSITZ_1,2519,Wetter_Ernst_1877_08_27,Freisinnige Liste,,17,5,1926,12,5,1929
2539_EINSITZ_1_PARTEI_1,2539_EINSITZ_1,2539,Schneider_Karl_1879__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2540_EINSITZ_1_PARTEI_1,2540_EINSITZ_1,2540,Wirth_Werner_1886__,Sozialdemokratische Liste,,19,5,1920,13,5,1923
2542_EINSITZ_1_PARTEI_1,2542_EINSITZ_1,2542,Hausammann_Louis_1892__,Sozialdemokratische Liste,,19,5,1920,13,5,1923
2544_EINSITZ_1_PARTEI_1,2544_EINSITZ_1,2544,Müller_Hermann_1879__,Sozialdemokratische Liste,,14,5,1923,12,5,1929
2553_EINSITZ_1_PARTEI_1,2553_EINSITZ_1,2553,Fischbacher_Jakob_1887__,Bürgerliche Liste,,19,5,1920,14,3,1925
2556_EINSITZ_1_PARTEI_1,2556_EINSITZ_1,2556,Butz_Paul_1888__,Bürgerliche Liste,,14,5,1923,16,5,1926
2557_EINSITZ_1_PARTEI_1,2557_EINSITZ_1,2557,Eberhard_Konrad_1858__,Bürgerliche Liste,,17,5,1926,12,5,1929
2569_EINSITZ_1_PARTEI_1,2569_EINSITZ_1,2569,Messmer_Arnold_1889__,Bürgerliche Liste,,19,5,1920,5,10,1925
2572_EINSITZ_1_PARTEI_1,2572_EINSITZ_1,2572,Hauser_Rudolf_1873__,Bürgerliche Liste,,14,5,1923,16,5,1926
2573_EINSITZ_1_PARTEI_1,2573_EINSITZ_1,2573,Hafner_Heinrich_1876__,Bürgerliche Liste,,14,5,1923,16,5,1926
2574_EINSITZ_1_PARTEI_2,2574_EINSITZ_1,2574,Müller_Kaspar_1878__,Bürgerliche Liste,,14,5,1923,12,5,1929
2574_EINSITZ_1_PARTEI_1,2574_EINSITZ_1,2574,Müller_Kaspar_1878__,D,,13,5,1929,28,4,1935
2574_EINSITZ_2_PARTEI_1,2574_EINSITZ_2,2574,Müller_Kaspar_1878__,D,,29,4,1935,18,1,1936
2575_EINSITZ_1_PARTEI_1,2575_EINSITZ_1,2575,Appenzeller_Albert_1878__,Bürgerliche Liste,,14,5,1923,16,5,1926
2576_EINSITZ_1_PARTEI_1,2576_EINSITZ_1,2576,Geyer_August_1882__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2577_EINSITZ_1_PARTEI_1,2577_EINSITZ_1,2577,Riedi_Andreas_1866__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2579_EINSITZ_1_PARTEI_1,2579_EINSITZ_1,2579,Gasser_Gotthilf_1877__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2582_EINSITZ_1_PARTEI_1,2582_EINSITZ_1,2582,Bühler_Hans_1889__,Sozialdemokratische Liste,,14,5,1923,26,1,1925
2608_EINSITZ_2_PARTEI_1,2608_EINSITZ_2,2608,Toggenburger_Emil_1892__,B,,29,4,1935,4,5,1947
2608_EINSITZ_1_PARTEI_1,2608_EINSITZ_1,2608,Toggenburger_Emil_1892__,B,,13,5,1929,28,4,1935
2610_EINSITZ_1_PARTEI_1,2610_EINSITZ_1,2610,Weidmann_Alfred_1925__,SVP,,26,5,1975,29,4,1979
2645_EINSITZ_1_PARTEI_1,2645_EINSITZ_1,2645,Schudel_Max_1894__,S,,9,5,1932,8,1,1934
2686_EINSITZ_1_PARTEI_1,2686_EINSITZ_1,2686,Beyeler_Walter_1911__,F+D,,27,5,1963,23,5,1971
2686_EINSITZ_2_PARTEI_1,2686_EINSITZ_2,2686,Beyeler_Walter_1911__,F+D,,24,5,1971,25,11,1974
2701_EINSITZ_2_PARTEI_1,2701_EINSITZ_2,2701,Fuchs_Hans_1922__,CVP,,24,5,1971,29,4,1979
2701_EINSITZ_1_PARTEI_1,2701_EINSITZ_1,2701,Fuchs_Hans_1922__,Ch,,27,4,1959,23,5,1971
2705_EINSITZ_1_PARTEI_1,2705_EINSITZ_1,2705,Bloch_Heini_1940__,SP,,26,5,1975,5,5,1991
2705_EINSITZ_2_PARTEI_1,2705_EINSITZ_2,2705,Bloch_Heini_1940__,SP,,6,5,1991,7,5,1995
2742_EINSITZ_1_PARTEI_1,2742_EINSITZ_1,2742,Spinner_Heinrich_1886__,Bäuerlich-freisinnige Liste,,19,5,1920,13,5,1923
2742_EINSITZ_1_PARTEI_2,2742_EINSITZ_1,2742,Spinner_Heinrich_1886__,Bäuerlich-demokratisch-freisinnige Liste,,14,5,1923,16,5,1926
2742_EINSITZ_1_PARTEI_3,2742_EINSITZ_1,2742,Spinner_Heinrich_1886__,Bürgerliche Liste,,17,5,1926,12,5,1929
2744_EINSITZ_1_PARTEI_4,2744_EINSITZ_1,2744,Studer_Jean_1875__,B,,13,5,1929,28,4,1935
2744_EINSITZ_1_PARTEI_1,2744_EINSITZ_1,2744,Studer_Jean_1875__,Bäuerlich-freisinnige Liste,,19,5,1920,13,5,1923
2744_EINSITZ_1_PARTEI_2,2744_EINSITZ_1,2744,Studer_Jean_1875__,Bäuerlich-demokratisch-freisinnige Liste,,14,5,1923,16,5,1926
2744_EINSITZ_1_PARTEI_3,2744_EINSITZ_1,2744,Studer_Jean_1875__,Bürgerliche Liste,,17,5,1926,12,5,1929
2749_EINSITZ_1_PARTEI_1,2749_EINSITZ_1,2749,Meyerhofer_Eduard_1885__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2757_EINSITZ_1_PARTEI_1,2757_EINSITZ_1,2757,Felber_Ernst_1889__,Freisinnige Liste,,19,5,1920,16,5,1926
2759_EINSITZ_1_PARTEI_1,2759_EINSITZ_1,2759,Wipf_Erhard_1873__,Freisinnige Liste,,19,5,1920,16,5,1926
2761_EINSITZ_1_PARTEI_1,2761_EINSITZ_1,2761,Hauser_Emil_1862__,Freisinnige Liste,,17,5,1926,12,5,1929
2764_EINSITZ_1_PARTEI_1,2764_EINSITZ_1,2764,Zwald_Hans_1869__,Demokratische Liste,,23,7,1917,12,5,1929
2764_EINSITZ_1_PARTEI_2,2764_EINSITZ_1,2764,Zwald_Hans_1869__,D,,13,5,1929,17,11,1930
2765_EINSITZ_1_PARTEI_1,2765_EINSITZ_1,2765,Schweizer_Karl_1881__,Demokratische Liste,,19,5,1920,12,5,1929
2769_EINSITZ_1_PARTEI_1,2769_EINSITZ_1,2769,Schwarzenbach_Fritz_1864__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
2772_EINSITZ_1_PARTEI_1,2772_EINSITZ_1,2772,Kessler_Ernst_1883__,Sozialdemokratische Liste,,23,7,1917,27,2,1928
2778_EINSITZ_1_PARTEI_1,2778_EINSITZ_1,2778,Broch_Josef_1890__,Sozialdemokratische Liste,,17,5,1926,26,9,1927
2779_EINSITZ_1_PARTEI_1,2779_EINSITZ_1,2779,Vollrath_Otto_1884__,Sozialdemokratische Liste,,17,5,1926,12,5,1929
2784_EINSITZ_1_PARTEI_1,2784_EINSITZ_1,2784,Baumgartner_Leo_1889__,Christlichsoziale Liste,,17,5,1926,12,5,1929
2784_EINSITZ_1_PARTEI_2,2784_EINSITZ_1,2784,Baumgartner_Leo_1889__,Ch,,13,5,1929,26,2,1934
2790_EINSITZ_1_PARTEI_1,2790_EINSITZ_1,2790,Näf_Rudolf_1859__,Bäuerliche Liste,,19,5,1920,13,5,1923
2790_EINSITZ_1_PARTEI_2,2790_EINSITZ_1,2790,Näf_Rudolf_1859__,Bauernliste,,14,5,1923,12,5,1929
2832_EINSITZ_1_PARTEI_1,2832_EINSITZ_1,2832,Kägi_Wilhelm_1866__,Bäuerliche Liste,,19,5,1920,13,5,1923
2835_EINSITZ_1_PARTEI_1,2835_EINSITZ_1,2835,Furrer_Johannes_1879__,Bäuerliche Liste,,14,5,1923,16,5,1926
2851_EINSITZ_1_PARTEI_1,2851_EINSITZ_1,2851,Müller_Heinrich_1911_09_30,V+H,,24,5,1971,25,3,1974
2876_EINSITZ_1_PARTEI_1,2876_EINSITZ_1,2876,Steiger_Hans_1944_06_25,SP,,30,5,1983,18,11,1991
2881_EINSITZ_1_PARTEI_1,2881_EINSITZ_1,2881,Tanner_Fritz_1923_06_20,L,,8,5,1967,16,12,1968
2897_EINSITZ_1_PARTEI_1,2897_EINSITZ_1,2897,Gubelmann_Richard_1929_04_24,CVP,,30,4,1979,3,5,1987
2908_EINSITZ_1_PARTEI_1,2908_EINSITZ_1,2908,Freitag_Emil_1883__,B,,3,4,1939,2,5,1943
2909_EINSITZ_1_PARTEI_1,2909_EINSITZ_1,2909,Loepfe_Ernst_1896__,S,,3,5,1943,29,4,1951
2911_EINSITZ_1_PARTEI_1,2911_EINSITZ_1,2911,Brunner_Ferdinand_1893__,D,,3,5,1943,26,4,1959
2912_EINSITZ_1_PARTEI_1,2912_EINSITZ_1,2912,Schätti_Albert_1905__,B,,30,4,1951,26,4,1959
2912_EINSITZ_1_PARTEI_2,2912_EINSITZ_1,2912,Schätti_Albert_1905__,BGB,,27,4,1959,7,5,1967
2937_EINSITZ_1_PARTEI_1,2937_EINSITZ_1,2937,Buser_Hans___,Freisinnige Liste,,5,12,1921,13,5,1923
2940_EINSITZ_1_PARTEI_1,2940_EINSITZ_1,2940,Schwarz-Erb_Heinrich___,Bäuerliche Liste,,12,12,1921,13,5,1923
2946_EINSITZ_1_PARTEI_1,2946_EINSITZ_1,2946,Büeler_Heinrich_1875__,F,,13,5,1929,10,10,1930
2954_EINSITZ_2_PARTEI_1,2954_EINSITZ_2,2954,Schmid_Werner_1898_11_06,L,,27,4,1959,25,10,1965
2954_EINSITZ_1_PARTEI_1,2954_EINSITZ_1,2954,Schmid_Werner_1898_11_06,FW,,3,5,1943,4,5,1947
2964_EINSITZ_1_PARTEI_1,2964_EINSITZ_1,2964,Meier_Irène_1962__,GP,,4,5,1987,19,12,1995
2968_EINSITZ_1_PARTEI_1,2968_EINSITZ_1,2968,Troesch-Schnyder_Franziska_1946__,FDP,,6,5,1991,18,5,2003
2971_EINSITZ_1_PARTEI_1,2971_EINSITZ_1,2971,Frischknecht_Ernst_1939__,SVP,,4,5,1987,24,11,1997
2977_EINSITZ_1_PARTEI_1,2977_EINSITZ_1,2977,Wietlisbach_Paul_1944__,NA,,4,5,1987,30,5,1999
2982_EINSITZ_1_PARTEI_1,2982_EINSITZ_1,2982,Styger_Laurenz_1944_06_25,SVP,,6,5,1991,20,5,2007
2983_EINSITZ_1_PARTEI_1,2983_EINSITZ_1,2983,Gattiker_Caspar-Vital_1945__,FDP,,6,5,1991,12,5,1999
2994_EINSITZ_1_PARTEI_1,2994_EINSITZ_1,2994,Gerber-Weeber_Doris_1945__,SP,,6,5,1991,20,10,1998
2996_EINSITZ_1_PARTEI_1,2996_EINSITZ_1,2996,Aisslinger_Peter_1951__,FDP,,6,5,1991,30,5,1999
3007_EINSITZ_1_PARTEI_1,3007_EINSITZ_1,3007,Grau_Peter_1942__,NA,,6,5,1991,28,9,1998
